,Month,Longitude,Latitude,hours,minutes,crime,Cluster_Index,danger_index
2650,2014-04,-2.773487,53.469308,3,54,Robery,1,109
2651,2014-04,-2.766444,53.468904,11,55,Violence and Offence,1,109
2652,2014-04,-2.766444,53.468904,9,35,Pick,1,109
2653,2014-04,-2.766444,53.468904,7,57,HNT,1,109
2654,2014-04,-2.773487,53.469308,21,30,Kidnap,1,109
2655,2014-04,-2.766817,53.466996,21,22,Pick,1,109
2656,2014-04,-2.74375,53.460733,7,21,Violence and Offence,1,109
2657,2014-04,-2.747121,53.461467,16,55,Rape,1,109
2658,2014-04,-2.745892,53.460045,16,56,Chain,1,109
2659,2014-04,-2.746475,53.458127,17,41,Kidnap,1,109
2660,2014-04,-2.745491,53.459508,5,15,Kidnap,1,109
2661,2014-04,-2.747817,53.462487,22,32,Kidnap,1,109
2662,2014-04,-2.747817,53.462487,4,58,Murder,1,109
2663,2014-04,-2.745491,53.459508,7,0,Violence and Offence,1,109
2664,2014-04,-2.744383,53.466769,20,13,Rape,1,109
2665,2014-04,-2.747817,53.462487,19,4,Murder,1,109
2666,2014-04,-2.753013,53.464126,10,57,Kidnap,1,109
2667,2014-04,-2.747817,53.462487,13,12,Rape,1,109
2668,2014-04,-2.756057,53.462525,11,8,Rape,1,109
2669,2014-04,-2.752417,53.463663,13,42,Robery,1,109
2670,2014-04,-2.756057,53.462525,8,4,Rape,1,109
2671,2014-04,-2.756057,53.462525,5,3,Pick,1,109
2672,2014-04,-2.751432,53.461646,8,50,Robery,1,109
2673,2014-04,-2.754792,53.462551,18,21,HNT,1,109
2674,2014-04,-2.753055,53.461403,2,49,HNT,1,109
2675,2014-04,-2.756057,53.462525,2,15,Kidnap,1,109
2676,2014-04,-2.753055,53.461403,5,39,Chain,1,109
2677,2014-04,-2.757666,53.464088,2,30,Violence and Offence,1,109
2678,2014-04,-2.756057,53.462525,5,23,HNT,1,109
2679,2014-04,-2.754229,53.463076,5,13,Robery,1,109
2680,2014-04,-2.756057,53.462525,19,18,HNT,1,109
2681,2014-04,-2.758749,53.461474,12,2,Kidnap,1,109
2682,2014-04,-2.766035,53.464556,21,18,Kidnap,1,109
2683,2014-04,-2.751587,53.459317,9,46,HNT,1,109
2684,2014-04,-2.751587,53.459317,3,23,HNT,1,109
2685,2014-04,-2.755254,53.456355,9,32,HNT,1,109
2686,2014-04,-2.753479,53.459018,16,33,Murder,1,109
2687,2014-04,-2.763906,53.46012,9,7,Murder,1,109
2688,2014-04,-2.751587,53.459317,17,57,Rape,1,109
2689,2014-04,-2.751587,53.459317,2,35,Violence and Offence,1,109
2690,2014-04,-2.744892,53.468303,21,39,Rape,1,109
2691,2014-04,-2.746884,53.46936,5,57,Rape,1,109
2692,2014-04,-2.744159,53.467786,2,48,HNT,1,109
2693,2014-04,-2.754114,53.476137,5,35,Robery,1,109
2694,2014-04,-2.744892,53.468303,22,3,Kidnap,1,109
2695,2014-04,-2.753,53.469394,10,25,Pick,1,109
2696,2014-04,-2.750175,53.468899,14,6,Pick,1,109
2697,2014-04,-2.746884,53.46936,1,35,Violence and Offence,1,109
2698,2014-04,-2.750175,53.468899,13,19,Rape,1,109
2699,2014-04,-2.751356,53.466699,6,28,Pick,1,109
2700,2014-04,-2.744159,53.467786,20,41,HNT,1,109
2701,2014-04,-2.744892,53.468303,13,22,Murder,1,109
2702,2014-04,-2.750175,53.468899,13,15,Robery,1,109
2703,2014-04,-2.712129,53.467532,18,19,Chain,1,109
2704,2014-04,-2.713737,53.466408,7,43,Robery,1,109
2705,2014-04,-2.713454,53.465691,13,2,Violence and Offence,1,109
2706,2014-04,-2.713454,53.465691,19,26,Kidnap,1,109
2707,2014-04,-2.710964,53.466353,7,36,Violence and Offence,1,109
2708,2014-04,-2.713454,53.465691,2,18,Chain,1,109
2709,2014-04,-2.710068,53.464093,17,20,Murder,1,109
2710,2014-04,-2.710068,53.464093,1,34,Murder,1,109
2711,2014-04,-2.710068,53.464093,9,7,Robery,1,109
2712,2014-04,-2.710209,53.468038,13,13,HNT,1,109
2713,2014-04,-2.708586,53.464659,20,45,Violence and Offence,1,109
2714,2014-04,-2.708294,53.458845,18,20,Kidnap,1,109
2715,2014-04,-2.709275,53.458111,17,15,Rape,1,109
2716,2014-04,-2.712967,53.461828,13,24,Chain,1,109
2717,2014-04,-2.708294,53.458845,20,17,Murder,1,109
2718,2014-04,-2.711644,53.462879,3,31,Violence and Offence,1,109
2719,2014-04,-2.709749,53.460337,15,32,HNT,1,109
2720,2014-04,-2.712967,53.461828,14,54,HNT,1,109
2721,2014-04,-2.709275,53.458111,6,13,Pick,1,109
2722,2014-04,-2.712967,53.461828,1,20,Pick,1,109
2723,2014-04,-2.711076,53.461318,6,52,HNT,1,109
2724,2014-04,-2.708294,53.458845,4,33,Murder,1,109
2725,2014-04,-2.711305,53.460616,1,52,Violence and Offence,1,109
2726,2014-04,-2.704069,53.458358,17,39,HNT,1,109
2727,2014-04,-2.708294,53.458845,9,31,Murder,1,109
2728,2014-04,-2.709275,53.458111,18,5,Pick,1,109
2729,2014-04,-2.711076,53.461318,7,45,Robery,1,109
2730,2014-04,-2.707779,53.460493,5,43,Pick,1,109
2731,2014-04,-2.711078,53.462343,8,11,Rape,1,109
2732,2014-04,-2.7142,53.461668,16,42,Robery,1,109
2733,2014-04,-2.708294,53.458845,9,37,Pick,1,109
2734,2014-04,-2.708294,53.458845,4,31,HNT,1,109
2735,2014-04,-2.691234,53.465623,18,7,Violence and Offence,1,109
2736,2014-04,-2.688907,53.468864,14,8,HNT,1,109
2737,2014-04,-2.688907,53.468864,19,48,Robery,1,109
2738,2014-04,-2.690049,53.464956,14,15,Murder,1,109
2739,2014-04,-2.691234,53.465623,3,10,Robery,1,109
2740,2014-04,-2.692929,53.466099,19,20,Chain,1,109
2741,2014-04,-2.694581,53.465775,0,42,Chain,1,109
2742,2014-04,-2.69534,53.465222,15,56,Rape,1,109
2743,2014-04,-2.717921,53.463497,4,1,HNT,1,109
2744,2014-04,-2.718159,53.460647,10,23,Violence and Offence,1,109
2745,2014-04,-2.716072,53.460156,3,46,Violence and Offence,1,109
2746,2014-04,-2.718159,53.460647,13,50,Violence and Offence,1,109
2747,2014-04,-2.696461,53.463732,5,36,Robery,1,109
2748,2014-04,-2.70107,53.462816,10,57,Pick,1,109
2749,2014-04,-2.70107,53.462816,2,43,Murder,1,109
2750,2014-04,-2.70107,53.462816,8,22,Kidnap,1,109
2751,2014-04,-2.70107,53.462816,17,2,Rape,1,109
2752,2014-04,-2.70107,53.462816,5,17,Kidnap,1,109
2753,2014-04,-2.698512,53.463936,19,6,Kidnap,1,109
2754,2014-04,-2.705079,53.461192,18,6,Pick,1,109
2755,2014-04,-2.705933,53.461816,1,35,Robery,1,109
2756,2014-04,-2.704324,53.461978,3,19,Robery,1,109
2757,2014-04,-2.691308,53.462729,9,42,Rape,1,109
2758,2014-04,-2.685344,53.463698,6,4,Chain,1,109
2759,2014-04,-2.772728,53.459902,2,21,Violence and Offence,1,109
2760,2014-04,-2.779082,53.452355,19,27,Rape,1,109
2761,2014-04,-2.77515,53.45061,14,31,HNT,1,109
2762,2014-04,-2.766541,53.456706,6,5,HNT,1,109
2763,2014-04,-2.772728,53.459902,5,15,Rape,1,109
2764,2014-04,-2.771353,53.455497,10,52,Rape,1,109
2765,2014-04,-2.772728,53.459902,0,41,Pick,1,109
2766,2014-04,-2.772728,53.459902,9,32,Robery,1,109
2767,2014-04,-2.776366,53.461181,5,54,Chain,1,109
2768,2014-04,-2.777883,53.463392,18,40,Chain,1,109
2769,2014-04,-2.780899,53.461152,11,51,Kidnap,1,109
2770,2014-04,-2.776366,53.461181,4,41,Murder,1,109
2771,2014-04,-2.776366,53.461181,7,14,Murder,1,109
2772,2014-04,-2.780899,53.461152,10,41,Murder,1,109
2773,2014-04,-2.776366,53.461181,4,30,HNT,1,109
2774,2014-04,-2.776366,53.461181,1,21,Kidnap,1,109
2775,2014-04,-2.778468,53.46079,3,50,Violence and Offence,1,109
2776,2014-04,-2.773425,53.461749,10,8,Murder,1,109
2777,2014-04,-2.773148,53.463944,17,34,Rape,1,109
2778,2014-04,-2.772594,53.460792,1,38,Violence and Offence,1,109
2779,2014-04,-2.768551,53.458778,20,23,Robery,1,109
2780,2014-04,-2.77136,53.461708,14,2,Rape,1,109
2781,2014-04,-2.77942,53.455229,12,17,HNT,1,109
2782,2014-04,-2.782056,53.453612,2,51,Kidnap,1,109
2783,2014-04,-2.785675,53.454667,16,19,Robery,1,109
2784,2014-04,-2.77942,53.455229,10,6,Violence and Offence,1,109
2785,2014-04,-2.77942,53.455229,2,35,Robery,1,109
2786,2014-04,-2.785675,53.454667,4,7,Murder,1,109
2787,2014-04,-2.637449,53.459963,0,36,Rape,1,109
2788,2014-04,-2.636108,53.460941,3,1,Robery,1,109
2789,2014-04,-2.635884,53.462039,21,46,Violence and Offence,1,109
2790,2014-04,-2.629196,53.462056,13,2,Rape,1,109
2791,2014-04,-2.636108,53.460941,18,45,Violence and Offence,1,109
2792,2014-04,-2.637449,53.459963,10,1,Chain,1,109
2793,2014-04,-2.631302,53.462845,15,4,Chain,1,109
2794,2014-04,-2.636108,53.460941,6,9,Chain,1,109
2795,2014-04,-2.636108,53.460941,20,2,Rape,1,109
2796,2014-04,-2.646414,53.456239,18,54,Violence and Offence,1,109
2797,2014-04,-2.636228,53.457893,16,31,Chain,1,109
2798,2014-04,-2.641507,53.455366,16,52,Murder,1,109
2799,2014-04,-2.639494,53.455728,22,26,Robery,1,109
2800,2014-04,-2.637037,53.455606,0,4,Violence and Offence,1,109
2801,2014-04,-2.624195,53.457903,22,55,HNT,1,109
2802,2014-04,-2.624195,53.457903,5,57,Pick,1,109
2803,2014-04,-2.644653,53.454334,20,47,HNT,1,109
2804,2014-04,-2.646901,53.455571,3,9,HNT,1,109
2805,2014-04,-2.656604,53.455832,12,7,Violence and Offence,1,109
2806,2014-04,-2.653131,53.4572,3,7,Murder,1,109
2807,2014-04,-2.646901,53.455571,12,18,Chain,1,109
2808,2014-04,-2.650584,53.457133,20,52,HNT,1,109
2809,2014-04,-2.656604,53.455832,8,34,Rape,1,109
2810,2014-04,-2.694637,53.454458,14,55,Robery,1,109
2811,2014-04,-2.695222,53.452459,19,29,Kidnap,1,109
2812,2014-04,-2.69584,53.462639,5,22,HNT,1,109
2813,2014-04,-2.697553,53.454108,13,24,Kidnap,1,109
2814,2014-04,-2.697553,53.454108,10,48,Pick,1,109
2815,2014-04,-2.693254,53.454574,21,1,HNT,1,109
2816,2014-04,-2.695222,53.452459,12,26,Murder,1,109
2817,2014-04,-2.695222,53.452459,5,49,Kidnap,1,109
2818,2014-04,-2.695222,53.452459,3,32,Murder,1,109
2819,2014-04,-2.689088,53.453097,11,1,Robery,1,109
2820,2014-04,-2.689088,53.453097,19,37,Rape,1,109
2821,2014-04,-2.692289,53.451757,10,33,Pick,1,109
2822,2014-04,-2.696507,53.453701,0,33,Murder,1,109
2823,2014-04,-2.688618,53.452866,6,13,Kidnap,1,109
2824,2014-04,-2.701858,53.451278,8,52,Kidnap,1,109
2825,2014-04,-2.704103,53.454079,4,14,Murder,1,109
2826,2014-04,-2.704103,53.454079,0,54,Pick,1,109
2827,2014-04,-2.703052,53.453348,10,9,HNT,1,109
2828,2014-04,-2.70012,53.451765,9,50,Chain,1,109
2829,2014-04,-2.700811,53.453514,11,2,HNT,1,109
2830,2014-04,-2.70242,53.454277,14,7,Violence and Offence,1,109
2831,2014-04,-2.704103,53.454079,6,2,Kidnap,1,109
2832,2014-04,-2.704103,53.454079,0,42,Chain,1,109
2833,2014-04,-2.700811,53.453514,2,51,Pick,1,109
2834,2014-04,-2.704103,53.454079,15,56,Chain,1,109
2835,2014-04,-2.703052,53.453348,18,1,Pick,1,109
2836,2014-04,-2.704103,53.454079,12,19,Robery,1,109
2837,2014-04,-2.704103,53.454079,3,2,HNT,1,109
2838,2014-04,-2.703052,53.453348,6,53,Rape,1,109
2839,2014-04,-2.698409,53.452153,1,50,Murder,1,109
2840,2014-04,-2.700811,53.453514,4,58,HNT,1,109
2841,2014-04,-2.704103,53.454079,4,40,Violence and Offence,1,109
2842,2014-04,-2.704103,53.454079,1,3,HNT,1,109
2843,2014-04,-2.698233,53.450608,7,0,Violence and Offence,1,109
2844,2014-04,-2.702865,53.450248,6,20,Violence and Offence,1,109
2845,2014-04,-2.703052,53.453348,19,35,Rape,1,109
2846,2014-04,-2.703208,53.454614,10,8,Violence and Offence,1,109
2847,2014-04,-2.701858,53.451278,18,43,Murder,1,109
2848,2014-04,-2.704103,53.454079,12,33,Violence and Offence,1,109
2849,2014-04,-2.700811,53.453514,4,56,HNT,1,109
2850,2014-04,-2.707248,53.452128,17,52,Rape,1,109
2851,2014-04,-2.704831,53.453454,22,14,Chain,1,109
2852,2014-04,-2.707248,53.452128,16,29,Chain,1,109
2853,2014-04,-2.709599,53.454046,14,44,Pick,1,109
2854,2014-04,-2.707289,53.450078,8,53,Robery,1,109
2855,2014-04,-2.705985,53.454966,15,51,Kidnap,1,109
2856,2014-04,-2.707248,53.452128,3,31,Robery,1,109
2857,2014-04,-2.705985,53.454966,4,17,Violence and Offence,1,109
2858,2014-04,-2.707116,53.451427,8,19,Robery,1,109
2859,2014-04,-2.704831,53.453454,5,39,Violence and Offence,1,109
2860,2014-04,-2.707248,53.452128,20,13,Pick,1,109
2861,2014-04,-2.709599,53.454046,22,58,Rape,1,109
2862,2014-04,-2.706011,53.45564,13,29,Robery,1,109
2863,2014-04,-2.706011,53.45564,20,8,Pick,1,109
2864,2014-04,-2.708016,53.451215,17,16,Chain,1,109
2865,2014-04,-2.704831,53.453454,10,9,Rape,1,109
2866,2014-04,-2.708016,53.451215,12,23,Pick,1,109
2867,2014-04,-2.705113,53.455053,15,39,Robery,1,109
2868,2014-04,-2.707915,53.455099,9,16,Rape,1,109
2869,2014-04,-2.707351,53.453754,11,18,Pick,1,109
2870,2014-04,-2.705016,53.451907,1,5,Robery,1,109
2871,2014-04,-2.707895,53.45296,10,33,Murder,1,109
2872,2014-04,-2.707289,53.450078,9,33,Violence and Offence,1,109
2873,2014-04,-2.707248,53.452128,16,40,Kidnap,1,109
2874,2014-04,-2.707346,53.448945,15,41,HNT,1,109
2875,2014-04,-2.746063,53.450049,2,56,Rape,1,109
2876,2014-04,-2.73789,53.451987,19,27,Kidnap,1,109
2877,2014-04,-2.73569,53.451039,19,34,HNT,1,109
2878,2014-04,-2.740076,53.450383,0,30,Chain,1,109
2879,2014-04,-2.744199,53.447678,11,24,Kidnap,1,109
2880,2014-04,-2.738809,53.452862,7,51,Robery,1,109
2881,2014-04,-2.740076,53.450383,9,1,Violence and Offence,1,109
2882,2014-04,-2.738275,53.452461,2,36,Murder,1,109
2883,2014-04,-2.73569,53.451039,16,36,Rape,1,109
2884,2014-04,-2.732973,53.45155,10,55,Robery,1,109
2885,2014-04,-2.73569,53.451039,13,23,Kidnap,1,109
2886,2014-04,-2.737942,53.449794,1,12,HNT,1,109
2887,2014-04,-2.73789,53.451987,0,50,Kidnap,1,109
2888,2014-04,-2.737942,53.449794,15,26,Violence and Offence,1,109
2889,2014-04,-2.732973,53.45155,0,20,Kidnap,1,109
2890,2014-04,-2.74278,53.447427,3,49,Pick,1,109
2891,2014-04,-2.736164,53.451485,3,26,Violence and Offence,1,109
2892,2014-04,-2.739037,53.452124,1,7,Chain,1,109
2893,2014-04,-2.73321,53.451279,17,41,HNT,1,109
2894,2014-04,-2.738833,53.451658,8,3,Kidnap,1,109
2895,2014-04,-2.736164,53.451485,6,11,Pick,1,109
2896,2014-04,-2.74056,53.453139,5,27,Pick,1,109
2897,2014-04,-2.737102,53.451731,10,14,Murder,1,109
2898,2014-04,-2.74278,53.447427,6,36,Murder,1,109
2899,2014-04,-2.739084,53.45224,11,56,Violence and Offence,1,109
2900,2014-04,-2.732973,53.45155,18,18,Robery,1,109
2901,2014-04,-2.732973,53.45155,4,11,HNT,1,109
2902,2014-04,-2.745562,53.448083,8,39,Robery,1,109
2903,2014-04,-2.742627,53.450753,16,18,HNT,1,109
2904,2014-04,-2.748504,53.448469,9,39,Violence and Offence,1,109
2905,2014-04,-2.74064,53.453372,10,32,Rape,1,109
2906,2014-04,-2.74056,53.453139,19,25,Murder,1,109
2907,2014-04,-2.736164,53.451485,4,29,Pick,1,109
2908,2014-04,-2.738809,53.452862,16,37,Rape,1,109
2909,2014-04,-2.733971,53.450034,9,22,Kidnap,1,109
2910,2014-04,-2.74056,53.453139,13,53,Robery,1,109
2911,2014-04,-2.74064,53.453372,17,1,Murder,1,109
2912,2014-04,-2.738275,53.452461,5,57,Pick,1,109
2913,2014-04,-2.736164,53.451485,17,11,Kidnap,1,109
2914,2014-04,-2.738833,53.451658,18,0,Murder,1,109
2915,2014-04,-2.732973,53.45155,22,44,Rape,1,109
2916,2014-04,-2.74056,53.453139,20,29,Violence and Offence,1,109
2917,2014-04,-2.74064,53.453372,14,1,Chain,1,109
2918,2014-04,-2.74056,53.453139,20,44,Kidnap,1,109
2919,2014-04,-2.743879,53.450862,18,41,Violence and Offence,1,109
2920,2014-04,-2.738809,53.452862,15,3,Violence and Offence,1,109
2921,2014-04,-2.738275,53.452461,4,11,Pick,1,109
2922,2014-04,-2.740076,53.450383,17,38,Rape,1,109
2923,2014-04,-2.740076,53.450383,1,27,Chain,1,109
2924,2014-04,-2.737102,53.451731,1,22,Murder,1,109
2925,2014-04,-2.737942,53.449794,5,34,HNT,1,109
2926,2014-04,-2.737102,53.451731,12,16,Kidnap,1,109
2927,2014-04,-2.737102,53.451731,7,28,Chain,1,109
2928,2014-04,-2.737942,53.449794,8,16,Robery,1,109
2929,2014-04,-2.737102,53.451731,6,57,Violence and Offence,1,109
2930,2014-04,-2.737942,53.449794,5,42,Rape,1,109
2931,2014-04,-2.737942,53.449794,6,28,HNT,1,109
2932,2014-04,-2.737942,53.449794,22,10,HNT,1,109
2933,2014-04,-2.737942,53.449794,4,13,Chain,1,109
2934,2014-04,-2.737942,53.449794,8,42,HNT,1,109
2935,2014-04,-2.737942,53.449794,6,25,Murder,1,109
2936,2014-04,-2.738275,53.452461,11,39,Pick,1,109
2937,2014-04,-2.737942,53.449794,15,10,Violence and Offence,1,109
2938,2014-04,-2.737102,53.451731,13,11,Murder,1,109
2939,2014-04,-2.732973,53.45155,9,10,HNT,1,109
2940,2014-04,-2.737102,53.451731,2,6,Murder,1,109
2941,2014-04,-2.737942,53.449794,7,1,Murder,1,109
2942,2014-04,-2.73789,53.451987,16,33,Violence and Offence,1,109
2943,2014-04,-2.737942,53.449794,16,7,Murder,1,109
2944,2014-04,-2.737942,53.449794,15,35,Chain,1,109
2945,2014-04,-2.73321,53.451279,8,45,Kidnap,1,109
2946,2014-04,-2.736164,53.451485,11,42,Pick,1,109
2947,2014-04,-2.732973,53.45155,19,49,Robery,1,109
2948,2014-04,-2.738809,53.452862,8,35,Rape,1,109
2949,2014-04,-2.742627,53.450753,20,53,Robery,1,109
2950,2014-04,-2.743167,53.449797,13,17,Kidnap,1,109
2951,2014-04,-2.74056,53.453139,13,16,Robery,1,109
2952,2014-04,-2.74064,53.453372,10,6,Violence and Offence,1,109
2953,2014-04,-2.743879,53.450862,6,24,Kidnap,1,109
2954,2014-04,-2.74278,53.447427,1,6,Kidnap,1,109
2955,2014-04,-2.732973,53.45155,16,10,Pick,1,109
2956,2014-04,-2.74064,53.453372,8,32,Rape,1,109
2957,2014-04,-2.740076,53.450383,9,19,Murder,1,109
2958,2014-04,-2.74064,53.453372,18,13,Murder,1,109
2959,2014-04,-2.74056,53.453139,3,32,Kidnap,1,109
2960,2014-04,-2.751741,53.448431,5,39,Murder,1,109
2961,2014-04,-2.75342,53.450542,17,6,Chain,1,109
2962,2014-04,-2.746134,53.450704,0,37,Robery,1,109
2963,2014-04,-2.747744,53.451449,1,44,Rape,1,109
2964,2014-04,-2.746134,53.450704,13,23,Violence and Offence,1,109
2965,2014-04,-2.746134,53.450704,2,51,Robery,1,109
2966,2014-04,-2.755208,53.451196,4,58,Murder,1,109
2967,2014-04,-2.746134,53.450704,20,57,Violence and Offence,1,109
2968,2014-04,-2.755676,53.448739,19,20,Murder,1,109
2969,2014-04,-2.75342,53.450542,20,35,Violence and Offence,1,109
2970,2014-04,-2.755676,53.448739,21,1,Chain,1,109
2971,2014-04,-2.754224,53.450069,10,20,Kidnap,1,109
2972,2014-04,-2.755405,53.450412,3,10,Murder,1,109
2973,2014-04,-2.750352,53.449914,19,41,Chain,1,109
2974,2014-04,-2.752961,53.449286,7,43,Violence and Offence,1,109
2975,2014-04,-2.746134,53.450704,11,54,Chain,1,109
2976,2014-04,-2.75342,53.450542,14,15,Kidnap,1,109
2977,2014-04,-2.749575,53.450278,14,37,Kidnap,1,109
2978,2014-04,-2.75342,53.450542,6,27,Chain,1,109
2979,2014-04,-2.753689,53.452167,8,3,Violence and Offence,1,109
2980,2014-04,-2.755405,53.450412,10,53,Pick,1,109
2981,2014-04,-2.746134,53.450704,6,11,Pick,1,109
2982,2014-04,-2.749536,53.454917,22,26,Chain,1,109
2983,2014-04,-2.749536,53.454917,13,37,Rape,1,109
2984,2014-04,-2.741995,53.4534,12,46,Robery,1,109
2985,2014-04,-2.745887,53.457232,18,54,Kidnap,1,109
2986,2014-04,-2.742803,53.458258,7,7,Violence and Offence,1,109
2987,2014-04,-2.743503,53.456078,13,2,Robery,1,109
2988,2014-04,-2.749536,53.454917,14,11,Kidnap,1,109
2989,2014-04,-2.739002,53.454488,2,15,HNT,1,109
2990,2014-04,-2.743624,53.45268,11,3,Murder,1,109
2991,2014-04,-2.738101,53.456363,15,10,Pick,1,109
2992,2014-04,-2.739002,53.454488,20,8,Chain,1,109
2993,2014-04,-2.748466,53.454834,20,4,Pick,1,109
2994,2014-04,-2.74607,53.45306,19,54,Rape,1,109
2995,2014-04,-2.738101,53.456363,9,17,Murder,1,109
2996,2014-04,-2.745887,53.457232,12,36,Violence and Offence,1,109
2997,2014-04,-2.738101,53.456363,22,29,Murder,1,109
2998,2014-04,-2.742359,53.455267,8,2,Robery,1,109
2999,2014-04,-2.739002,53.454488,22,25,Pick,1,109
3000,2014-04,-2.738101,53.456363,1,24,Kidnap,1,109
3001,2014-04,-2.739002,53.454488,6,26,Kidnap,1,109
3002,2014-04,-2.743624,53.45268,0,39,Pick,1,109
3003,2014-04,-2.738101,53.456363,8,58,Chain,1,109
3004,2014-04,-2.741607,53.454427,21,53,HNT,1,109
3005,2014-04,-2.744951,53.454523,18,5,Rape,1,109
3006,2014-04,-2.741607,53.454427,0,58,Rape,1,109
3007,2014-04,-2.741607,53.454427,11,33,Kidnap,1,109
3008,2014-04,-2.744951,53.454523,14,3,Chain,1,109
3009,2014-04,-2.74287,53.456055,10,35,Rape,1,109
3010,2014-04,-2.74287,53.456055,22,17,Rape,1,109
3011,2014-04,-2.741607,53.454427,4,17,Chain,1,109
3012,2014-04,-2.744951,53.454523,21,30,Kidnap,1,109
3013,2014-04,-2.741717,53.455577,11,7,Pick,1,109
3014,2014-04,-2.747232,53.454922,9,49,HNT,1,109
3015,2014-04,-2.74607,53.45306,5,4,Murder,1,109
3016,2014-04,-2.744336,53.458059,22,34,Pick,1,109
3017,2014-04,-2.740464,53.455378,7,18,Violence and Offence,1,109
3018,2014-04,-2.741607,53.454427,20,39,HNT,1,109
3019,2014-04,-2.742359,53.455267,0,10,Murder,1,109
3020,2014-04,-2.745887,53.457232,0,6,Pick,1,109
3021,2014-04,-2.744959,53.453256,11,8,Robery,1,109
3022,2014-04,-2.74287,53.456055,3,44,Robery,1,109
3023,2014-04,-2.740464,53.455378,12,48,Pick,1,109
3024,2014-04,-2.740464,53.455378,0,55,Rape,1,109
3025,2014-04,-2.740464,53.455378,11,7,Rape,1,109
3026,2014-04,-2.749643,53.45328,9,57,Violence and Offence,1,109
3027,2014-04,-2.749643,53.45328,21,12,Murder,1,109
3028,2014-04,-2.749643,53.45328,9,4,Murder,1,109
3029,2014-04,-2.7531,53.452881,2,14,Pick,1,109
3030,2014-04,-2.747625,53.453239,6,39,Violence and Offence,1,109
3031,2014-04,-2.7531,53.452881,22,52,Pick,1,109
3032,2014-04,-2.75014,53.452423,5,28,Rape,1,109
3033,2014-04,-2.7531,53.452881,4,49,HNT,1,109
3034,2014-04,-2.748622,53.452559,18,53,HNT,1,109
3035,2014-04,-2.749643,53.45328,14,7,Chain,1,109
3036,2014-04,-2.751974,53.45394,12,21,Kidnap,1,109
3037,2014-04,-2.747625,53.453239,9,26,Violence and Offence,1,109
3038,2014-04,-2.749643,53.45328,5,3,Chain,1,109
3039,2014-04,-2.746538,53.452221,1,51,Murder,1,109
3040,2014-04,-2.7531,53.452881,11,35,Chain,1,109
3041,2014-04,-2.7531,53.452881,9,24,Murder,1,109
3042,2014-04,-2.7531,53.452881,16,56,Kidnap,1,109
3043,2014-04,-2.7531,53.452881,20,1,Chain,1,109
3044,2014-04,-2.7531,53.452881,21,7,Violence and Offence,1,109
3045,2014-04,-2.7492,53.452914,11,9,Murder,1,109
3046,2014-04,-2.749643,53.45328,19,38,Chain,1,109
3047,2014-04,-2.738114,53.459689,10,6,Chain,1,109
3048,2014-04,-2.736679,53.459446,15,33,Violence and Offence,1,109
3049,2014-04,-2.738391,53.458285,7,27,Murder,1,109
3050,2014-04,-2.740065,53.461025,0,41,Violence and Offence,1,109
3051,2014-04,-2.738391,53.458285,16,37,Murder,1,109
3052,2014-04,-2.738391,53.458285,0,16,Pick,1,109
3053,2014-04,-2.736982,53.45957,2,39,Kidnap,1,109
3054,2014-04,-2.739963,53.458653,13,45,Murder,1,109
3055,2014-04,-2.735406,53.45816,5,9,HNT,1,109
3056,2014-04,-2.738114,53.459689,9,42,Chain,1,109
3057,2014-04,-2.738391,53.458285,1,10,Violence and Offence,1,109
3058,2014-04,-2.738114,53.459689,0,51,Pick,1,109
3059,2014-04,-2.739963,53.458653,21,54,Pick,1,109
3060,2014-04,-2.74272,53.460389,13,37,Violence and Offence,1,109
3061,2014-04,-2.74272,53.460389,6,50,Kidnap,1,109
3062,2014-04,-2.738391,53.458285,4,56,Violence and Offence,1,109
3063,2014-04,-2.735406,53.45816,4,34,Kidnap,1,109
3064,2014-04,-2.742417,53.45942,11,42,Murder,1,109
3065,2014-04,-2.739963,53.458653,3,3,Violence and Offence,1,109
3066,2014-04,-2.738114,53.459689,4,25,Rape,1,109
3067,2014-04,-2.739963,53.458653,5,21,Robery,1,109
3068,2014-04,-2.74272,53.460389,17,24,Murder,1,109
3069,2014-04,-2.738391,53.458285,22,41,Rape,1,109
3070,2014-04,-2.741916,53.46007,11,18,Pick,1,109
3071,2014-04,-2.739963,53.458653,0,14,Kidnap,1,109
3072,2014-04,-2.734852,53.459179,5,45,Pick,1,109
3073,2014-04,-2.738425,53.456784,11,26,Robery,1,109
3074,2014-04,-2.738425,53.456784,18,10,Robery,1,109
3075,2014-04,-2.739963,53.458653,16,0,Robery,1,109
3076,2014-04,-2.743152,53.460979,10,29,Rape,1,109
